anchor_type	orthogroup	cluster_index	modal_species_support_n	modal_species	represented_ge8_species	segment_positive_species_n	segment_positive_species	median_anchor_relative_position	sample_variance	qualifying_unit
start	orthogroup_151	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCA_000025805.1;GCF_034479305.1	7.0	18.0	0
start	orthogroup_151	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	18.0		0
start	orthogroup_151	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_151	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_151	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_151	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	-1.5		0
start	orthogroup_151	7	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_034479305.1	33.0		0
start	orthogroup_156	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000009785.1	-3.0		0
start	orthogroup_156	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	-12.0		0
start	orthogroup_156	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_156	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_006094295.1	-14.0		0
start	orthogroup_156	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_156	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_156	7	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	4	GCF_000009785.1;GCF_000017885.4;GCF_005671335.1;GCF_034479305.1	115.5	1842.0	1
start	orthogroup_156	8	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	5	GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	-121.0	11362.5	1
start	orthogroup_158	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	-11.0		0
start	orthogroup_158	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000017885.4	-3.0		0
start	orthogroup_158	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	7	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	8	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000009785.1	-19.0		0
start	orthogroup_158	9	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	10	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	11	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	12	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	13	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	14	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_158	15	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	9.0		0
start	orthogroup_18	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_18	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000011245.1	2.0		0
start	orthogroup_18	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_034478925.1	12.0		0
start	orthogroup_190	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_190	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_190	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCA_000015785.2;GCF_000011245.1	-10.5	60.5	0
start	orthogroup_190	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_190	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000017885.4	-8.0		0
start	orthogroup_190	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	4	GCA_000015785.2;GCF_000011245.1;GCF_006094295.1;GCF_034479305.1	21.75	3647.75	1
start	orthogroup_203	1	9	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
start	orthogroup_203	2	9	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
start	orthogroup_203	3	9	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
start	orthogroup_203	4	9	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
start	orthogroup_203	5	9	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
start	orthogroup_203	6	9	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	0				0
start	orthogroup_203	7	9	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1	1	1	GCF_000009785.1	9.0		0
start	orthogroup_210	1	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	2	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	3	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	4	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	5	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	6	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	9	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	1	GCF_006094295.1	6.0		0
start	orthogroup_210	10	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	11	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_210	12	6	GCA_000025805.1;GCF_000009045.1;GCF_000011245.1;GCF_000017885.4;GCF_006094295.1;GCF_034478925.1	0	0				0
start	orthogroup_245	1	6	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1	0	0				0
start	orthogroup_245	2	6	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1	0	0				0
start	orthogroup_245	3	6	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1	0	0				0
start	orthogroup_245	4	6	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1	0	1	GCA_000015785.2	-5.0		0
start	orthogroup_245	8	6	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1	0	0				0
start	orthogroup_245	10	6	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1	0	0				0
start	orthogroup_245	11	6	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1	0	1	GCF_000009045.1	7.0		0
start	orthogroup_255	1	7	GCA_000025805.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	0	4	GCA_000025805.1;GCF_000009785.1;GCF_000017885.4;GCF_034478925.1	-31.5	8021.666666666667	0
start	orthogroup_255	2	7	GCA_000025805.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	0	0				0
start	orthogroup_255	3	7	GCA_000025805.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	0	0				0
start	orthogroup_255	4	7	GCA_000025805.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	0	0				0
start	orthogroup_255	8	7	GCA_000025805.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	0	0				0
start	orthogroup_255	10	7	GCA_000025805.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	0	0				0
start	orthogroup_255	12	7	GCA_000025805.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_034478925.1;GCF_034479305.1	0	0				0
start	orthogroup_269	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_000009045.1;GCF_000011245.1	-4.5	312.5	0
start	orthogroup_269	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000011245.1	7.0		0
start	orthogroup_269	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	16.0		0
start	orthogroup_274	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_274	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_274	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	9.0		0
start	orthogroup_274	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_274	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_006094295.1	13.0		0
start	orthogroup_274	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_034478925.1	-6.0		0
start	orthogroup_274	7	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_274	8	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	-2.0		0
start	orthogroup_276	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	9.0		0
start	orthogroup_276	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	7	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	8	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	9	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000017885.4	-13.0		0
start	orthogroup_276	10	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	3.0		0
start	orthogroup_276	11	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	12	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCA_000015785.2;GCF_000009785.1	24.0	2.0	0
start	orthogroup_276	13	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_276	14	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_277	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	4.0		0
start	orthogroup_277	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_277	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	21.0		0
start	orthogroup_277	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_277	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_278	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_278	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_278	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_279	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_279	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	3	GCA_000015785.2;GCF_000009045.1;GCF_034479305.1	-6.0	36.333333333333336	1
start	orthogroup_279	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_279	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_279	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_279	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_279	7	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_005671335.1	30.0		0
start	orthogroup_288	1	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_034478925.1;GCF_034479305.1	1.0	8.0	0
start	orthogroup_288	2	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCA_000025805.1;GCF_006094295.1	4.0	288.0	0
start	orthogroup_288	3	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	0				0
start	orthogroup_288	4	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCA_000025805.1	21.0		0
start	orthogroup_288	5	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	1	GCF_000011245.1	-5.0		0
start	orthogroup_288	6	10	GCA_000015785.2;GCA_000025805.1;GCF_000009045.1;GCF_000009785.1;GCF_000011245.1;GCF_000017885.4;GCF_005671335.1;GCF_006094295.1;GCF_034478925.1;GCF_034479305.1	1	2	GCF_000009785.1;GCF_034478925.1	10.0	968.0	0
